,index,Player,G,GS,MP,FG,WS,BPM,VORP,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,HOF,all_star_appear,URL,nba_champ,all_defensive,all_star_mvp,league_mvp,scoring_champ,all_nba,finals_mvp,def_poy,stl_champ,ast_champ,trb_champ,blk_champ
250,251,Fred Roberts,892.0,253.0,15881.0,2465.0,28.9,-47.099999999999994,1.7,4914.0,52.0,158.0,2413.0,4756.0,1547.0,1936.0,912.0,1582.0,2494.0,1064.0,440.0,275.0,1058.0,6529.0,0,0.0,roberfr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,252,Gail Goodrich*,1031.0,0.0,33527.0,7431.0,76.60000000000001,-3.8,5.500000000000001,16300.0,0.0,0.0,7431.0,16300.0,4319.0,5354.0,453.0,651.0,3279.0,4805.0,545.0,72.0,390.0,19181.0,1,5.0,goodrga01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,253,Gar Heard,954.0,0.0,23870.0,3588.0,33.8,-1.8000000000000003,9.0,8602.0,0.0,9.0,3588.0,8593.0,1410.0,2162.0,1571.0,3951.0,7198.0,1470.0,901.0,876.0,349.0,8586.0,0,0.0,heardga01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,254,Gene Shue,761.0,0.0,24285.0,3815.0,39.400000000000006,0.0,0.0,9667.0,0.0,0.0,3815.0,9667.0,2697.0,3351.0,0.0,0.0,3009.0,2697.0,0.0,0.0,0.0,10327.0,0,5.0,shuege01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
254,255,George Gervin*,791.0,377.0,26536.0,8045.0,88.2,12.5,23.300000000000004,15747.0,77.0,259.0,7968.0,15488.0,4541.0,5383.0,1186.0,2421.0,3607.0,2214.0,941.0,670.0,2137.0,20708.0,1,12.0,gervige01,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
255,256,George Hill,599.0,374.0,17357.0,2486.0,53.9,19.3,18.1,5490.0,746.0,1965.0,1740.0,3525.0,1321.0,1648.0,333.0,1591.0,1924.0,2002.0,555.0,176.0,789.0,7039.0,0,0.0,hillge01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,257,George Johnson,1515.0,153.0,30376.0,3788.0,51.00000000000001,-10.299999999999999,18.199999999999996,8298.0,22.0,113.0,3766.0,8185.0,1642.0,2258.0,3015.0,6016.0,9328.0,1872.0,933.0,2549.0,1751.0,9240.0,0,0.0,johnsge01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,George Johnson,1515.0,153.0,30376.0,3788.0,51.00000000000001,-10.299999999999999,18.199999999999996,8298.0,22.0,113.0,3766.0,8185.0,1642.0,2258.0,3015.0,6016.0,9328.0,1872.0,933.0,2549.0,1751.0,9240.0,0,0.0,johnsge02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,257,George Johnson,1515.0,153.0,30376.0,3788.0,51.00000000000001,-10.299999999999999,18.199999999999996,8298.0,22.0,113.0,3766.0,8185.0,1642.0,2258.0,3015.0,6016.0,9328.0,1872.0,933.0,2549.0,1751.0,9240.0,0,0.0,johnsge03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,258,George McCloud,830.0,222.0,18922.0,2707.0,27.800000000000004,-17.700000000000003,6.5,6718.0,1019.0,2827.0,1688.0,3891.0,1150.0,1419.0,695.0,1826.0,2521.0,1878.0,654.0,198.0,1131.0,7583.0,0,0.0,mccloge01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,George Yardley*,533.0,0.0,17606.0,3639.0,65.3,0.0,0.0,8614.0,0.0,0.0,3639.0,8614.0,2994.0,3841.0,0.0,0.0,4651.0,880.0,0.0,0.0,0.0,10272.0,1,6.0,yardlge01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,Gerald Henderson,1628.0,761.0,36820.0,5885.0,56.70000000000001,-74.8,3.8000000000000007,12905.0,560.0,1659.0,5325.0,11246.0,3001.0,3810.0,929.0,2573.0,3502.0,4936.0,1487.0,299.0,2537.0,15331.0,0,0.0,hendege01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,261,Gerald Henderson,1628.0,761.0,36820.0,5885.0,56.70000000000001,-74.8,3.8000000000000007,12905.0,560.0,1659.0,5325.0,11246.0,3001.0,3810.0,929.0,2573.0,3502.0,4936.0,1487.0,299.0,2537.0,15331.0,0,0.0,hendege02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,262,Gerald Wallace,961.0,732.0,29500.0,4189.0,70.6,22.999999999999993,31.8,8975.0,515.0,1639.0,3674.0,7336.0,2953.0,4116.0,1343.0,4450.0,5793.0,2062.0,1390.0,780.0,1749.0,11846.0,0,1.0,wallage01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
264,263,Gerald Wilkins,900.0,653.0,26084.0,4754.0,33.89999999999999,-41.1,5.700000000000001,10564.0,418.0,1322.0,4336.0,9242.0,1810.0,2429.0,975.0,1671.0,2646.0,2697.0,907.0,208.0,1687.0,11736.0,0,0.0,wilkige01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,264,Gilbert Arenas,622.0,471.0,21147.0,3991.0,51.800000000000004,15.399999999999997,24.3,9584.0,1176.0,3404.0,2815.0,6180.0,2999.0,3737.0,466.0,1891.0,2357.0,3183.0,958.0,155.0,1921.0,12157.0,0,3.0,arenagi01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
266,265,Glen Rice,1016.0,877.0,35137.0,6790.0,88.50000000000001,-21.2,21.799999999999997,14919.0,1565.0,3920.0,5225.0,10999.0,3234.0,3826.0,952.0,3459.0,4411.0,2106.0,964.0,266.0,1744.0,18379.0,0,3.0,ricegl01,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
267,265,Glen Rice,1016.0,877.0,35137.0,6790.0,88.50000000000001,-21.2,21.799999999999997,14919.0,1565.0,3920.0,5225.0,10999.0,3234.0,3826.0,952.0,3459.0,4411.0,2106.0,964.0,266.0,1744.0,18379.0,0,3.0,ricegl02,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
268,266,Glenn Robinson,872.0,701.0,27802.0,5846.0,43.1,-31.2,9.9,12752.0,693.0,2023.0,5153.0,10729.0,2585.0,3179.0,1126.0,3454.0,4580.0,1974.0,896.0,420.0,2224.0,14970.0,0,2.0,robingl01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,266,Glenn Robinson,872.0,701.0,27802.0,5846.0,43.1,-31.2,9.9,12752.0,693.0,2023.0,5153.0,10729.0,2585.0,3179.0,1126.0,3454.0,4580.0,1974.0,896.0,420.0,2224.0,14970.0,0,2.0,robingl02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,268,Gordon Hayward,516.0,408.0,16164.0,2721.0,43.099999999999994,11.5,16.5,6129.0,689.0,1873.0,2032.0,4256.0,1946.0,2372.0,377.0,1771.0,2148.0,1762.0,527.0,215.0,1059.0,8077.0,0,1.0,haywago01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,270,Grant Long,1084.0,752.0,31155.0,3814.0,66.60000000000001,-5.8999999999999995,19.8,8156.0,94.0,324.0,3720.0,7832.0,2735.0,3597.0,2359.0,4401.0,6760.0,1847.0,1308.0,400.0,1783.0,10457.0,0,0.0,longgr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,271,Greg Ballard,802.0,337.0,22073.0,4220.0,53.900000000000006,-11.299999999999997,19.3,8942.0,93.0,275.0,4127.0,8667.0,1420.0,1805.0,1434.0,3424.0,4858.0,1733.0,877.0,256.0,1059.0,9953.0,0,0.0,ballagr01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,272,Greg Monroe,538.0,401.0,15955.0,3029.0,45.3,14.4,16.299999999999997,5924.0,0.0,12.0,3029.0,5912.0,1514.0,2147.0,1593.0,3114.0,4707.0,1216.0,614.0,332.0,1060.0,7572.0,0,0.0,monrogr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,273,Gus Johnson*,581.0,0.0,20140.0,4126.0,35.7,0.0,0.0,9383.0,0.0,0.0,4126.0,9383.0,1692.0,2420.0,0.0,0.0,7379.0,1541.0,0.0,0.0,0.0,9944.0,1,5.0,johnsgu01,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
275,274,Gus Williams,825.0,385.0,25645.0,5793.0,67.99999999999999,14.299999999999999,25.400000000000002,12570.0,108.0,454.0,5685.0,12116.0,2399.0,3173.0,818.0,1404.0,2222.0,4597.0,1638.0,291.0,1646.0,14093.0,0,2.0,willigu01,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
276,275,Guy Rodgers*,971.0,0.0,30209.0,4273.0,32.900000000000006,0.0,0.0,11334.0,0.0,0.0,4273.0,11334.0,2272.0,3136.0,0.0,0.0,3941.0,7297.0,0.0,0.0,0.0,10818.0,1,4.0,rodgegu01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
277,276,Hakeem Olajuwon*,1238.0,1186.0,44222.0,10749.0,162.59999999999997,78.89999999999999,77.2,20991.0,25.0,124.0,10724.0,20867.0,5423.0,7621.0,4034.0,9714.0,13748.0,3058.0,2162.0,3830.0,3667.0,26946.0,1,12.0,olajuha01,2.0,9.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,0.0,2.0,3.0
278,277,Hal Greer*,1122.0,0.0,39788.0,8504.0,102.7,0.0,0.0,18811.0,0.0,0.0,8504.0,18811.0,4578.0,5717.0,0.0,0.0,5665.0,4540.0,0.0,0.0,0.0,21586.0,1,10.0,greerha01,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
279,278,Happy Hairston,920.0,0.0,29274.0,5204.0,85.30000000000001,3.2,4.5,10832.0,0.0,0.0,5204.0,10832.0,3716.0,5015.0,639.0,1347.0,9411.0,1484.0,116.0,28.0,0.0,14124.0,0,0.0,hairsha01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,279,Harry Gallatin*,630.0,0.0,15813.0,2653.0,75.49999999999999,0.0,0.0,6578.0,0.0,0.0,2653.0,6578.0,3103.0,3998.0,0.0,0.0,6684.0,1145.0,0.0,0.0,0.0,8409.0,1,7.0,gallaha01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
281,280,Harvey Grant,783.0,439.0,20510.0,3345.0,36.400000000000006,-13.0,6.6000000000000005,7138.0,65.0,243.0,3280.0,6895.0,1026.0,1448.0,1170.0,2266.0,3436.0,1219.0,599.0,428.0,714.0,7781.0,0,0.0,grantha01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,Henry Bibby,750.0,0.0,16875.0,2419.0,26.099999999999998,-19.599999999999998,0.2999999999999998,5692.0,43.0,147.0,2376.0,5545.0,1571.0,2023.0,510.0,1126.0,1718.0,2440.0,615.0,37.0,573.0,6452.0,0,0.0,bibbyhe01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,Herb Williams,1222.0,675.0,31525.0,5421.0,37.9,-56.4,6.4,11672.0,9.0,93.0,5412.0,11579.0,2008.0,2889.0,1774.0,5418.0,7192.0,2007.0,665.0,1772.0,2100.0,12859.0,0,0.0,willihe01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,Herm Gilliam,578.0,0.0,15026.0,2696.0,20.7,-2.9,2.3000000000000003,6120.0,0.0,0.0,2696.0,6120.0,860.0,1086.0,257.0,635.0,2175.0,2225.0,369.0,49.0,0.0,6252.0,0,0.0,gillihe01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,Hersey Hawkins,983.0,896.0,32034.0,4889.0,90.69999999999999,27.6,35.699999999999996,10612.0,1226.0,3108.0,3663.0,7504.0,3466.0,3985.0,825.0,2729.0,3554.0,2860.0,1622.0,302.0,1828.0,14470.0,0,1.0,hawkihe01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,Horace Grant,1165.0,1037.0,38621.0,5439.0,117.99999999999999,33.699999999999996,44.399999999999984,10695.0,4.0,63.0,5435.0,10632.0,2114.0,3053.0,3467.0,5976.0,9443.0,2575.0,1143.0,1136.0,1303.0,12996.0,0,1.0,grantho01,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,288,Howard Komives,827.0,0.0,22775.0,3351.0,6.600000000000001,-5.8,-0.8,8626.0,0.0,0.0,3351.0,8626.0,1817.0,2200.0,10.0,33.0,2103.0,3344.0,32.0,3.0,0.0,8519.0,0,0.0,komivho01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,289,Hubert Davis,768.0,167.0,16913.0,2305.0,29.799999999999994,-56.7,0.7999999999999999,5044.0,806.0,1823.0,1499.0,3221.0,695.0,827.0,239.0,953.0,1192.0,1286.0,334.0,45.0,730.0,6111.0,0,0.0,davishu01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,290,Isaiah Rider,563.0,424.0,17851.0,3583.0,22.900000000000002,-14.700000000000001,3.6,8085.0,667.0,1896.0,2916.0,6189.0,1572.0,1935.0,676.0,1490.0,2166.0,1535.0,367.0,136.0,1425.0,9405.0,0,0.0,rideris01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,291,Isaiah Thomas,508.0,310.0,14940.0,3061.0,51.50000000000001,17.5,16.5,6948.0,995.0,2707.0,2066.0,4241.0,2421.0,2768.0,279.0,1014.0,1293.0,2562.0,488.0,51.0,1174.0,9538.0,0,2.0,thomais02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291,292,Isiah Thomas*,979.0,971.0,35516.0,7194.0,80.80000000000001,25.9,37.50000000000001,15904.0,398.0,1373.0,6796.0,14531.0,4036.0,5316.0,951.0,2527.0,3478.0,9061.0,1861.0,249.0,3682.0,18822.0,1,12.0,thomais01,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
292,293,J.J. Redick,768.0,332.0,19544.0,3143.0,50.900000000000006,-6.300000000000002,9.700000000000001,7052.0,1436.0,3515.0,1707.0,3537.0,1592.0,1790.0,146.0,1349.0,1495.0,1572.0,361.0,61.0,863.0,9314.0,0,0.0,redicjj01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,294,J.R. Reid,861.0,369.0,19599.0,2743.0,30.800000000000004,-31.499999999999996,-2.7755575615628914e-17,5790.0,5.0,44.0,2738.0,5746.0,1765.0,2428.0,1242.0,3062.0,4304.0,809.0,641.0,322.0,1202.0,7256.0,0,0.0,reidjr01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,295,J.R. Smith,950.0,381.0,25810.0,4421.0,48.9,2.500000000000001,15.900000000000002,10524.0,1937.0,5173.0,2484.0,5351.0,1463.0,1994.0,495.0,2538.0,3033.0,2107.0,976.0,212.0,1316.0,12242.0,0,0.0,smithjr01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,296,Jack Coleman,708.0,0.0,19217.0,3203.0,54.0,0.0,0.0,7709.0,0.0,0.0,3203.0,7709.0,1272.0,1824.0,0.0,0.0,5874.0,2043.0,0.0,0.0,0.0,7678.0,0,1.0,colemja01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,297,Jack Marin,1002.0,0.0,28281.0,5766.0,66.0,-22.4,-1.9,12411.0,0.0,0.0,5766.0,12411.0,2719.0,3219.0,387.0,1027.0,4885.0,2121.0,246.0,96.0,0.0,14251.0,0,2.0,marinja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,299,Jack Twyman*,823.0,0.0,26147.0,6237.0,75.10000000000001,0.0,0.0,13873.0,0.0,0.0,6237.0,13873.0,3366.0,4325.0,0.0,0.0,5424.0,1861.0,0.0,0.0,0.0,15840.0,1,6.0,twymaja01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,300,Jalen Rose,1144.0,764.0,35558.0,6188.0,57.0,-14.299999999999999,13.4,14040.0,963.0,2722.0,5225.0,11318.0,3486.0,4341.0,596.0,3447.0,4043.0,4392.0,888.0,395.0,2626.0,16825.0,0,0.0,roseja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,301,Jamaal Wilkes*,828.0,245.0,27275.0,6226.0,71.4,-3.3,16.1,12471.0,7.0,52.0,6219.0,12419.0,2185.0,2878.0,1627.0,3490.0,5117.0,2050.0,1049.0,262.0,1211.0,14644.0,1,3.0,wilkeja01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,302,Jamal Crawford,1247.0,498.0,38603.0,6687.0,62.59999999999999,-23.200000000000003,11.200000000000001,16304.0,2191.0,6255.0,4496.0,10049.0,3799.0,4407.0,460.0,2497.0,2957.0,4411.0,1161.0,263.0,2430.0,19364.0,0,0.0,crawfja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,303,Jamal Mashburn,680.0,635.0,24926.0,4563.0,47.300000000000004,-4.3999999999999995,14.0,10965.0,857.0,2503.0,3706.0,8462.0,2483.0,3260.0,766.0,2799.0,3565.0,2618.0,710.0,121.0,1699.0,12466.0,0,1.0,mashbja01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,304,Jameer Nelson,891.0,668.0,24933.0,3900.0,49.099999999999994,-2.1999999999999993,13.5,8952.0,1201.0,3268.0,2699.0,5684.0,1215.0,1507.0,446.0,2191.0,2637.0,4582.0,791.0,70.0,1874.0,10216.0,0,1.0,nelsoja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,305,James Bailey,747.0,144.0,14858.0,2691.0,21.2,-39.0,-1.2000000000000002,5507.0,1.0,14.0,2690.0,5493.0,1518.0,2190.0,1308.0,2545.0,3853.0,620.0,390.0,664.0,1392.0,6901.0,0,0.0,baileja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,306,James Donaldson,1098.0,769.0,29979.0,3473.0,69.30000000000001,-21.200000000000003,14.399999999999999,6146.0,0.0,0.0,3473.0,6146.0,2258.0,3062.0,2330.0,6246.0,8576.0,894.0,372.0,1455.0,1625.0,9204.0,0,1.0,donalja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,307,James Edwards,1351.0,520.0,33133.0,6727.0,67.2,-77.5,-1.3000000000000003,13723.0,1.0,22.0,6726.0,13701.0,3808.0,5516.0,2176.0,5010.0,7186.0,1702.0,501.0,1001.0,2279.0,17263.0,0,0.0,edwarja01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,308,James Harden,615.0,402.0,20688.0,4005.0,91.2,44.2,41.7,9053.0,1382.0,3801.0,2623.0,5252.0,4226.0,4951.0,475.0,2618.0,3093.0,3526.0,904.0,274.0,2068.0,13618.0,0,7.0,hardeja01,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
307,309,James Posey,947.0,550.0,25778.0,2804.0,57.10000000000001,12.600000000000001,20.5,6843.0,1105.0,3196.0,1699.0,3647.0,1599.0,1947.0,845.0,3642.0,4487.0,1597.0,1023.0,313.0,1125.0,8312.0,0,0.0,poseyja01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,310,James Worthy*,926.0,717.0,30001.0,6878.0,81.29999999999998,17.4,28.4,13204.0,117.0,486.0,6761.0,12718.0,2447.0,3184.0,1561.0,3147.0,4708.0,2791.0,1041.0,624.0,1859.0,16320.0,1,7.0,worthja01,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
309,311,Jared Dudley,808.0,267.0,18921.0,2369.0,41.99999999999999,12.399999999999999,15.499999999999998,5052.0,810.0,2042.0,1559.0,3010.0,944.0,1298.0,835.0,1897.0,2732.0,1256.0,691.0,144.0,724.0,6492.0,0,0.0,dudleja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,312,Jarrett Jack,888.0,358.0,24314.0,3445.0,38.099999999999994,-26.3,5.6000000000000005,7867.0,628.0,1831.0,2817.0,6036.0,2100.0,2455.0,275.0,2194.0,2469.0,3846.0,702.0,109.0,1718.0,9618.0,0,0.0,jackja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,314,Jason Richardson,1009.0,993.0,34366.0,6495.0,71.80000000000001,16.3,29.099999999999994,14711.0,1926.0,5148.0,4569.0,9563.0,2189.0,3072.0,1177.0,3718.0,4895.0,2577.0,1164.0,408.0,1693.0,17105.0,0,0.0,richaja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,315,Jason Terry,1359.0,675.0,41220.0,6855.0,101.29999999999998,13.1,34.000000000000014,15431.0,2242.0,5895.0,4613.0,9536.0,2763.0,3269.0,497.0,2729.0,3226.0,5356.0,1560.0,262.0,2390.0,18715.0,0,0.0,terryja01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,316,Jason Williams,815.0,667.0,23483.0,3087.0,38.800000000000004,-19.0,7.7,7766.0,1248.0,3822.0,1839.0,3944.0,898.0,1104.0,195.0,1645.0,1840.0,4663.0,944.0,61.0,1661.0,8320.0,0,0.0,willija02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,317,Jay Humphries,874.0,590.0,25072.0,3794.0,48.1,-26.4,10.800000000000002,7934.0,224.0,760.0,3570.0,7174.0,1663.0,2138.0,582.0,1608.0,2190.0,4753.0,1243.0,94.0,1677.0,9475.0,0,0.0,humphja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,318,Jay Vincent,646.0,235.0,16661.0,3680.0,27.699999999999996,-50.0,0.8999999999999994,7807.0,6.0,32.0,3674.0,7775.0,1826.0,2335.0,1037.0,2302.0,3339.0,1169.0,437.0,181.0,1174.0,9192.0,0,0.0,vinceja01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,319,Jeff Green,938.0,646.0,29028.0,4635.0,45.80000000000001,-20.799999999999997,5.699999999999999,10644.0,935.0,2838.0,3700.0,7806.0,2428.0,3059.0,903.0,3437.0,4340.0,1515.0,709.0,504.0,1438.0,12633.0,0,0.0,greenje02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,320,Jeff Hornacek,1157.0,972.0,36784.0,6401.0,115.7,43.20000000000001,45.800000000000004,12961.0,898.0,2263.0,5503.0,10698.0,3233.0,3686.0,979.0,2946.0,3925.0,5700.0,1663.0,239.0,2142.0,16933.0,0,1.0,hornaje01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,321,Jeff Malone,1014.0,831.0,32730.0,7700.0,58.2,-54.9,-2.1999999999999997,15948.0,98.0,349.0,7602.0,15599.0,3181.0,3662.0,631.0,1972.0,2603.0,2305.0,633.0,105.0,1645.0,18679.0,0,2.0,malonje01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,322,Jeff McInnis,646.0,391.0,18292.0,2523.0,27.900000000000002,-44.6,-2.3,5828.0,351.0,1056.0,2172.0,4772.0,827.0,1039.0,276.0,1070.0,1346.0,2944.0,443.0,37.0,909.0,6224.0,0,0.0,mcinnje01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,323,Jeff Mullins,804.0,0.0,24574.0,5383.0,62.7,-4.4,0.8,11631.0,0.0,0.0,5383.0,11631.0,2251.0,2764.0,144.0,287.0,3427.0,3023.0,140.0,37.0,0.0,13017.0,0,3.0,mullije01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,324,Jeff Teague,600.0,465.0,16175.0,2682.0,41.300000000000004,-2.6,8.8,6001.0,510.0,1436.0,2172.0,4565.0,1671.0,1979.0,192.0,1253.0,1445.0,3310.0,713.0,205.0,1349.0,7545.0,0,1.0,teaguje01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,325,Jermaine O'Neal,1079.0,758.0,29391.0,5509.0,68.7,-18.900000000000002,14.4,11795.0,14.0,96.0,5495.0,11699.0,3182.0,4430.0,2117.0,5577.0,7694.0,1491.0,499.0,1956.0,2016.0,14214.0,0,6.0,onealje01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
323,326,Jerome Kersey,1153.0,571.0,28115.0,4723.0,69.6,18.399999999999995,26.5,10166.0,58.0,288.0,4665.0,9878.0,2321.0,3364.0,2330.0,4009.0,6339.0,2134.0,1439.0,799.0,1583.0,11825.0,0,0.0,kerseje01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,327,Jerry Lucas*,896.0,0.0,34551.0,6114.0,106.3,-0.1,0.8,12240.0,0.0,0.0,6114.0,12240.0,2835.0,3620.0,62.0,312.0,13893.0,2907.0,28.0,24.0,0.0,15063.0,1,7.0,lucasje01,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
325,328,Jerry Sloan*,755.0,0.0,25750.0,4116.0,49.599999999999994,1.0,5.1000000000000005,9646.0,0.0,0.0,4116.0,9646.0,2339.0,3239.0,367.0,843.0,5615.0,1925.0,381.0,32.0,0.0,10571.0,1,2.0,sloanje01,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
